Theater,TheaterLabel,Sitz,SitzLabel
http://www.wikidata.org/entity/Q122798502,kultBurG Alzenau,http://www.wikidata.org/entity/Q450697,Alzenau
http://www.wikidata.org/entity/Q122798504,Kultur- u. Passionsspielverein Perlesreut,http://www.wikidata.org/entity/Q502378,Freyung
http://www.wikidata.org/entity/Q122798507,Kultur- u. Theaterverein Jandelsbrunn,http://www.wikidata.org/entity/Q503445,Jandelsbrunn
http://www.wikidata.org/entity/Q122798509,Kultur- und Festspielverein Bruck,http://www.wikidata.org/entity/Q583230,Bruck in der Oberpfalz
http://www.wikidata.org/entity/Q122798510,Kultur- und Theaterverein Alling,http://www.wikidata.org/entity/Q256260,Alling
http://www.wikidata.org/entity/Q122798511,Kulturbixn,http://www.wikidata.org/entity/Q254897,Ismaning
http://www.wikidata.org/entity/Q122798513,Kulturschupp'n Mühldorf,http://www.wikidata.org/entity/Q502615,Mühldorf am Inn
http://www.wikidata.org/entity/Q122798515,Kulturverein Isartal,http://www.wikidata.org/entity/Q503705,Baierbrunn
http://www.wikidata.org/entity/Q122798516,"Kulturverein Neuching ""Neichinger Schupfatheater""",http://www.wikidata.org/entity/Q512066,Neuching
http://www.wikidata.org/entity/Q122798518,Kunstfalle,http://www.wikidata.org/entity/Q528271,Lengdorf
http://www.wikidata.org/entity/Q122798519,Laienbühne Freising,http://www.wikidata.org/entity/Q6998,Freising
http://www.wikidata.org/entity/Q122798521,Laienbühne Icking,http://www.wikidata.org/entity/Q254148,Icking
http://www.wikidata.org/entity/Q122798523,Laienbühne Pocking,http://www.wikidata.org/entity/Q279629,Pocking
http://www.wikidata.org/entity/Q122798524,Laienbühne Rimsting,http://www.wikidata.org/entity/Q532970,Rimsting
http://www.wikidata.org/entity/Q122798525,Laienbühne St. Max Geschäftsstelle,http://www.wikidata.org/entity/Q278609,Gröbenzell
http://www.wikidata.org/entity/Q122798526,"Laienspielgruppe ""spectaculum""",http://www.wikidata.org/entity/Q302785,Hammelburg
http://www.wikidata.org/entity/Q122798528,Laienspielgruppe Badersfeld,http://www.wikidata.org/entity/Q253881,Oberschleißheim
http://www.wikidata.org/entity/Q122798530,Laienspielgruppe Ergoldsbach,http://www.wikidata.org/entity/Q269499,Essenbach
http://www.wikidata.org/entity/Q122798531,Laienspielgruppe Ettleben,http://www.wikidata.org/entity/Q526691,Werneck
http://www.wikidata.org/entity/Q122798533,Laienspielgruppe Fuchsmühl,http://www.wikidata.org/entity/Q532623,Fuchsmühl
http://www.wikidata.org/entity/Q122798536,Laienspielgruppe Hiltenfingen,http://www.wikidata.org/entity/Q520870,Hiltenfingen
http://www.wikidata.org/entity/Q122798537,Laienspielgruppe Iffeldorf,http://www.wikidata.org/entity/Q265707,Iffeldorf
http://www.wikidata.org/entity/Q122798539,Laienspielgruppe Kranzberg,http://www.wikidata.org/entity/Q506248,Kranzberg
http://www.wikidata.org/entity/Q122798540,Laienspielgruppe Langenbach,http://www.wikidata.org/entity/Q532907,Langenbach
http://www.wikidata.org/entity/Q122798541,Laienspielgruppe Maihingen,http://www.wikidata.org/entity/Q514389,Unterschneidheim
http://www.wikidata.org/entity/Q122798543,Laienspielgruppe Neuenmarkt,http://www.wikidata.org/entity/Q504925,Neuenmarkt
http://www.wikidata.org/entity/Q122798544,Laienspielgruppe Pfaffing,http://www.wikidata.org/entity/Q254076,Pfaffing
http://www.wikidata.org/entity/Q122798546,Laienspielgruppe Rimpar,http://www.wikidata.org/entity/Q521160,Rimpar
http://www.wikidata.org/entity/Q122798547,Laienspielgruppe St. Katharina Mähring,http://www.wikidata.org/entity/Q566632,Mähring
http://www.wikidata.org/entity/Q122798550,Laienspielgruppe Stettbach,http://www.wikidata.org/entity/Q526691,Werneck
http://www.wikidata.org/entity/Q122798552,Laienspielgruppe TSV Harsdorf,http://www.wikidata.org/entity/Q511032,Harsdorf
http://www.wikidata.org/entity/Q122798554,Laienspielgruppe Velden,http://www.wikidata.org/entity/Q551234,Velden
http://www.wikidata.org/entity/Q122798555,Laienspielgruppe Wemding,http://www.wikidata.org/entity/Q502758,Wemding
http://www.wikidata.org/entity/Q122798556,Laienspielgruppe Zell,http://www.wikidata.org/entity/Q31614,Zell im Fichtelgebirge
http://www.wikidata.org/entity/Q122798557,Laientheater Allershausen,http://www.wikidata.org/entity/Q6998,Freising
http://www.wikidata.org/entity/Q122798558,Laimer Brett'l,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798560,landsberger bühne,http://www.wikidata.org/entity/Q458136,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
http://www.wikidata.org/entity/Q122798562,Langenbrucker Theaterbühne,http://www.wikidata.org/entity/Q489285,Reichertshofen
http://www.wikidata.org/entity/Q122798565,Lechroaner Theater-Brettl,http://www.wikidata.org/entity/Q513853,Hofstetten
http://www.wikidata.org/entity/Q122798567,Lichtbühne München,http://www.wikidata.org/entity/Q254778,Puchheim
http://www.wikidata.org/entity/Q122798569,Lindenberger Volkstheater,http://www.wikidata.org/entity/Q544744,Lindenberg im Allgäu
http://www.wikidata.org/entity/Q122798571,Lochhamer Laien-Bauern-Bühne,http://www.wikidata.org/entity/Q504854,Gräfelfing
http://www.wikidata.org/entity/Q122798572,Loisachtaler Bauernbühne,http://www.wikidata.org/entity/Q503160,Wolfratshausen
http://www.wikidata.org/entity/Q122798573,LSK Theater Mainburg,http://www.wikidata.org/entity/Q503661,Mainburg
http://www.wikidata.org/entity/Q122798575,Main Theater,http://www.wikidata.org/entity/Q503009,Ebensfeld
http://www.wikidata.org/entity/Q122798576,Mamaladnamala Verein für Improvisationstheater,http://www.wikidata.org/entity/Q505061,Heinersreuth
http://www.wikidata.org/entity/Q122798577,Märchenspectaculum,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798581,Marionetten Manufaktur,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798582,Marionettentheater Kleines Spiel,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798584,Marionettentheater Schwandorf,http://www.wikidata.org/entity/Q504768,Schwandorf
http://www.wikidata.org/entity/Q122798585,Marktler Theaterbrett'l,http://www.wikidata.org/entity/Q487328,Marktl
http://www.wikidata.org/entity/Q122798587,"MaRo´s Figurentheater ""Toftelökken""",http://www.wikidata.org/entity/Q3974,Landshut
http://www.wikidata.org/entity/Q122798588,MEMO (Musicalensemble München-Ost),http://www.wikidata.org/entity/Q504820,Haar
http://www.wikidata.org/entity/Q122798590,METtheater - Theaterverein,http://www.wikidata.org/entity/Q552523,Mellrichstadt
http://www.wikidata.org/entity/Q122798591,MGV d´Riedberger Hochstadt,http://www.wikidata.org/entity/Q536419,Weßling
http://www.wikidata.org/entity/Q122798593,Miesbergbühne Schwarzenfeld,http://www.wikidata.org/entity/Q566553,Schwarzenfeld
http://www.wikidata.org/entity/Q122798597,Milbertshofener Bühne München,http://www.wikidata.org/entity/Q31658,Neufahrn bei Freising
http://www.wikidata.org/entity/Q122798598,MiMENFELD - Neues Theater Neuburg,http://www.wikidata.org/entity/Q508657,Königsmoos
http://www.wikidata.org/entity/Q122798600,Mittenwalder Bauerntheater,http://www.wikidata.org/entity/Q127553,Mittenwald
http://www.wikidata.org/entity/Q122798602,Modernes Theater Tirschenreuth,http://www.wikidata.org/entity/Q107180015,Schwarzenbach
http://www.wikidata.org/entity/Q122798603,Moskitoldies,http://www.wikidata.org/entity/Q531957,Germaringen
http://www.wikidata.org/entity/Q122798605,Muckerl-Bühne Karlsfeld,http://www.wikidata.org/entity/Q511495,Röhrmoos
http://www.wikidata.org/entity/Q122798606,Münchner Heimatbühne,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798609,Münchner Volkssängerbühne Geschäftsstelle,http://www.wikidata.org/entity/Q504820,Haar
http://www.wikidata.org/entity/Q122798610,Mundartbühne Reisbach,http://www.wikidata.org/entity/Q529488,Reisbach
http://www.wikidata.org/entity/Q122798613,Musical Company Kaisheim,http://www.wikidata.org/entity/Q505166,Kaisheim
http://www.wikidata.org/entity/Q122798615,Musicalprojekt 86,http://www.wikidata.org/entity/Q510701,Buttenwiesen
http://www.wikidata.org/entity/Q122798617,Musik und Theater Eichstätt,http://www.wikidata.org/entity/Q252772,Eichstätt
http://www.wikidata.org/entity/Q122798618,Musik- u. Theaterverein Attel,http://www.wikidata.org/entity/Q260613,Ramerberg
http://www.wikidata.org/entity/Q122798619,Nabburgtheater,http://www.wikidata.org/entity/Q534634,Nabburg
http://www.wikidata.org/entity/Q122798621,Naturbühne Trebgast,http://www.wikidata.org/entity/Q503901,Trebgast
http://www.wikidata.org/entity/Q122798622,Neuaubinger Volksbühne,http://www.wikidata.org/entity/Q264025,Egling
http://www.wikidata.org/entity/Q122798623,"Neuburger Marionettentheater ""Die Fadenspieler""",http://www.wikidata.org/entity/Q125652,Neuburg an der Donau
http://www.wikidata.org/entity/Q122798625,Neuburger Volkstheater,http://www.wikidata.org/entity/Q125652,Neuburg an der Donau
http://www.wikidata.org/entity/Q122798627,Neue Bühne Bruck,http://www.wikidata.org/entity/Q16003,Fürstenfeldbruck
http://www.wikidata.org/entity/Q122798629,Neue Bühne Ichenhausen,http://www.wikidata.org/entity/Q505896,Burgau
http://www.wikidata.org/entity/Q122798632,Neue Tettauer Theatergruppe,http://www.wikidata.org/entity/Q504364,Tettau
http://www.wikidata.org/entity/Q122798634,Neues Theater Mering,http://www.wikidata.org/entity/Q275579,Mering
http://www.wikidata.org/entity/Q122798635,Neufinsinger Theaterkastl,http://www.wikidata.org/entity/Q511719,Finsing
http://www.wikidata.org/entity/Q122798636,Oberlandler Volkstheater Penzberg,http://www.wikidata.org/entity/Q254271,Penzberg
http://www.wikidata.org/entity/Q122798638,Original Murnauer Bauerntheater,http://www.wikidata.org/entity/Q254356,Murnau am Staffelsee
http://www.wikidata.org/entity/Q122798641,OVIGO Theater,http://www.wikidata.org/entity/Q566553,Schwarzenfeld
http://www.wikidata.org/entity/Q122798643,Passionsspielgemeinschaft Scheinfeld,http://www.wikidata.org/entity/Q504872,Scheinfeld
http://www.wikidata.org/entity/Q122798645,Passionsspielgemeinschaft Waal,http://www.wikidata.org/entity/Q566569,Waal
http://www.wikidata.org/entity/Q122798647,Pechlattenfixner Dorftheater 2002,http://www.wikidata.org/entity/Q553803,Pechbrunn
http://www.wikidata.org/entity/Q122798649,Pegasus Theater,http://www.wikidata.org/entity/Q251678,Aichach
http://www.wikidata.org/entity/Q122798651,Peichinger Bauerntheater 1965,http://www.wikidata.org/entity/Q258172,Holzheim
http://www.wikidata.org/entity/Q122798652,Pfarrkirchner Theaterverein Lampenfieber,http://www.wikidata.org/entity/Q550561,Triftern
http://www.wikidata.org/entity/Q122798654,Pfarrstadl-Theater Großholzhausen,http://www.wikidata.org/entity/Q538080,Raubling
http://www.wikidata.org/entity/Q122798655,Pleaninga Theaterbagasch,http://www.wikidata.org/entity/Q521701,Pliening
http://www.wikidata.org/entity/Q122798657,ProgettoQuindici,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798659,Puppenbühne Lippelpie,http://www.wikidata.org/entity/Q427153,Heilsbronn
http://www.wikidata.org/entity/Q122798662,Puppenspiel Am Schnürl,http://www.wikidata.org/entity/Q339918,Kaufering
http://www.wikidata.org/entity/Q122798663,Puppenspielverein Kaufbeuren,http://www.wikidata.org/entity/Q14805,Kaufbeuren
http://www.wikidata.org/entity/Q122798664,Putzbrunner Sportverein Theaterabteilung,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798666,Rassoburg-Theater Grafrath,http://www.wikidata.org/entity/Q255217,Kottgeisering
http://www.wikidata.org/entity/Q122798668,Reichenhaller Theaterstadl,http://www.wikidata.org/entity/Q267865,Piding
http://www.wikidata.org/entity/Q122798669,Reisend Volk zu Augsburg Renaissance Theater Augsburg,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798671,Rennertshofener Theaterfreunde,http://www.wikidata.org/entity/Q505627,Rennertshofen
http://www.wikidata.org/entity/Q122798672,ReplayTheater,http://www.wikidata.org/entity/Q458136,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln
http://www.wikidata.org/entity/Q122798674,Resistenz Theater Germering,http://www.wikidata.org/entity/Q14898,Germering
http://www.wikidata.org/entity/Q122798676,Rosenrot & Fliederkrims,http://www.wikidata.org/entity/Q248062,Q248062
http://www.wikidata.org/entity/Q122798678,Ruhpoldinger Kinder- und Jugendtheater RUKI,http://www.wikidata.org/entity/Q73532,Ruhpolding
http://www.wikidata.org/entity/Q122798680,s Attachinger Theater,http://www.wikidata.org/entity/Q6998,Freising
http://www.wikidata.org/entity/Q122798681,s Brucker Brett'l,http://www.wikidata.org/entity/Q16003,Fürstenfeldbruck
http://www.wikidata.org/entity/Q122798683,s' Bredl,http://www.wikidata.org/entity/Q254271,Penzberg
http://www.wikidata.org/entity/Q122798684,s'Haunstetter Breddle,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798686,s'Moosacher Brettl Laienspielgruppe München,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798687,s'Theaterbrettl Hohenwart,http://www.wikidata.org/entity/Q489217,Hohenwart
http://www.wikidata.org/entity/Q122798688,s'Theaterbrettl Wolnzach,http://www.wikidata.org/entity/Q491958,Wolnzach
http://www.wikidata.org/entity/Q122798690,s'Theaterplatzl,http://www.wikidata.org/entity/Q278221,Berchtesgaden
http://www.wikidata.org/entity/Q122798693,s'Zollinger Theater,http://www.wikidata.org/entity/Q218693,Zolling
http://www.wikidata.org/entity/Q122798695,Salzachbühne Burghausen,http://www.wikidata.org/entity/Q262669,Burghausen
http://www.wikidata.org/entity/Q122798696,Salzachtheater Laufen,http://www.wikidata.org/entity/Q265312,Kirchanschöring
http://www.wikidata.org/entity/Q122798698,Salztheater Traunstein,http://www.wikidata.org/entity/Q252537,Inzell
http://www.wikidata.org/entity/Q122798699,Santas kleine Welt,http://www.wikidata.org/entity/Q275579,Mering
http://www.wikidata.org/entity/Q122798701,Schanzer Puppenspieler,http://www.wikidata.org/entity/Q3004,Ingolstadt
http://www.wikidata.org/entity/Q122798703,Schanzer Volksbühne im MTV Ingolstadt,http://www.wikidata.org/entity/Q3004,Ingolstadt
http://www.wikidata.org/entity/Q122798704,Schattenkolja & Zimmertheater,http://www.wikidata.org/entity/Q503743,Frammersbach
http://www.wikidata.org/entity/Q122798706,Schauspielgruppe Neusäß,http://www.wikidata.org/entity/Q503208,Neusäß
http://www.wikidata.org/entity/Q122798708,Schellenbergbühne Kirchberg/Inn,http://www.wikidata.org/entity/Q632954,Reut
http://www.wikidata.org/entity/Q122798710,Scheyerer Bühne,http://www.wikidata.org/entity/Q491974,Scheyern
http://www.wikidata.org/entity/Q122798712,Schlampenlichter,http://www.wikidata.org/entity/Q2090,Nuremberg
http://www.wikidata.org/entity/Q122798715,Schloßhofspiele Roth,http://www.wikidata.org/entity/Q504019,Roth
http://www.wikidata.org/entity/Q122798717,Schönenfelder Volksbühne,http://www.wikidata.org/entity/Q256895,Münster
http://www.wikidata.org/entity/Q122798718,Schwarze Schafe Kath. Hochschulgemeinde Bayreuth,http://www.wikidata.org/entity/Q2209305,Saas
http://www.wikidata.org/entity/Q122798720,Schwebheimer Theaterkracken,http://www.wikidata.org/entity/Q553794,Schwebheim
http://www.wikidata.org/entity/Q122798722,Schwoagara Dorfbühne Kunst und Kultur,http://www.wikidata.org/entity/Q269010,Q269010
http://www.wikidata.org/entity/Q122798723,Sendlinger Bauernbühne FTM Süd,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798725,Sendlinger Komödienbrett´l,http://www.wikidata.org/entity/Q512083,Geltendorf
http://www.wikidata.org/entity/Q122798727,Sendlinger TheaterInitiative,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798729,Simsgaubühne im SV Krottenmühl/Söchtenau,http://www.wikidata.org/entity/Q532842,Söchtenau
http://www.wikidata.org/entity/Q122798731,Sing- und Spielgruppe Hofhegnenberg,http://www.wikidata.org/entity/Q503526,Steindorf
http://www.wikidata.org/entity/Q122798733,Spectaculum 04 Vöhringer Jugendtheater,http://www.wikidata.org/entity/Q534593,Vöhringen
http://www.wikidata.org/entity/Q122798734,Spessart-Bühne Mespelbrunn,http://www.wikidata.org/entity/Q516376,Mespelbrunn
http://www.wikidata.org/entity/Q122798735,Spielergemeinschaft Oberammergau 1986,http://www.wikidata.org/entity/Q503757,Oberammergau
http://www.wikidata.org/entity/Q122798737,"Spielgruppe ""Forchheimer Brettla""",http://www.wikidata.org/entity/Q16116,Forchheim
http://www.wikidata.org/entity/Q122798738,SpielRaum-Nea,http://www.wikidata.org/entity/Q31503,Neustadt an der Aisch
http://www.wikidata.org/entity/Q122798740,Spielvereinigung 1933 Hambach,http://www.wikidata.org/entity/Q559931,Dittelbrunn
http://www.wikidata.org/entity/Q122798742,SPOT Projektteam,http://www.wikidata.org/entity/Q504579,Bad Wörishofen
http://www.wikidata.org/entity/Q122798743,Stadeltheater Lauingen,http://www.wikidata.org/entity/Q572921,Lauingen
http://www.wikidata.org/entity/Q122798745,Stadltheater Bruckmühl,http://www.wikidata.org/entity/Q545290,Bruckmühl
http://www.wikidata.org/entity/Q122798746,StadlTheater Hattenhofen,http://www.wikidata.org/entity/Q533133,Hattenhofen
http://www.wikidata.org/entity/Q122798747,"Stadtbühne ""Lolamannen"" Vilseck",http://www.wikidata.org/entity/Q508107,Vilseck
http://www.wikidata.org/entity/Q122798749,StaTTTheater Forchheim,http://www.wikidata.org/entity/Q16116,Forchheim
http://www.wikidata.org/entity/Q122798750,Staudach-Egerndacher Heimatbühne,http://www.wikidata.org/entity/Q252755,Staudach-Egerndach
http://www.wikidata.org/entity/Q122798752,Stettenhofener Bühne,http://www.wikidata.org/entity/Q529373,Gablingen
http://www.wikidata.org/entity/Q122798753,STS-Wachendorf,http://www.wikidata.org/entity/Q72977,Zirndorf
http://www.wikidata.org/entity/Q122798755,Studiobühne Erlangen,http://www.wikidata.org/entity/Q3126,Erlangen
http://www.wikidata.org/entity/Q122798757,SüdSpiel,http://www.wikidata.org/entity/Q258208,Neubiberg
http://www.wikidata.org/entity/Q122798758,Südtiroler Volksbühne München,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798759,SV Heiligkreuz 1946 Abteilung Theater,http://www.wikidata.org/entity/Q3994,Kempten
http://www.wikidata.org/entity/Q122798762,SV Niederroth Abteilung Theater,http://www.wikidata.org/entity/Q513161,Markt Indersdorf
http://www.wikidata.org/entity/Q122798763,SV Oberstimm - Abt. Theatergruppe -,http://www.wikidata.org/entity/Q56866781,Q56866781
http://www.wikidata.org/entity/Q122798765,Swinging Puppets,http://www.wikidata.org/entity/Q488592,Wörth an der Donau
http://www.wikidata.org/entity/Q122798767,Szenenwechsel Vöhringen,http://www.wikidata.org/entity/Q534593,Vöhringen
http://www.wikidata.org/entity/Q122798769,TAM-OST Theater am Markt,http://www.wikidata.org/entity/Q4007,Rosenheim
http://www.wikidata.org/entity/Q122798771,Team Theater Holzkirchen,http://www.wikidata.org/entity/Q260479,Holzkirchen
http://www.wikidata.org/entity/Q122798774,Thalia-Theater Tann,http://www.wikidata.org/entity/Q585601,Tann
http://www.wikidata.org/entity/Q122798776,THamI - Theater am Inn,http://www.wikidata.org/entity/Q253236,Simbach am Inn
http://www.wikidata.org/entity/Q122798779,The.a.d.A.,http://www.wikidata.org/entity/Q355402,Adelsdorf
http://www.wikidata.org/entity/Q122798780,"Theater ""gruppo di grappa"" München",http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798781,theater 8,http://www.wikidata.org/entity/Q503300,Stadtbergen
http://www.wikidata.org/entity/Q122798783,Theater Aibling,http://www.wikidata.org/entity/Q5758,Bad Aibling
http://www.wikidata.org/entity/Q122798784,Theater Alzgern,http://www.wikidata.org/entity/Q269473,Neuötting
http://www.wikidata.org/entity/Q122798785,Theater am Bahnhof Abensberg,http://www.wikidata.org/entity/Q255698,Q255698
http://www.wikidata.org/entity/Q122798788,Theater am Hofgarten,http://www.wikidata.org/entity/Q573628,Veitshöchheim
http://www.wikidata.org/entity/Q122798790,Theater am Stadtwald Volksspielbühne des ASV Dachau,http://www.wikidata.org/entity/Q7077,Dachau
http://www.wikidata.org/entity/Q122798792,Theater Brücken,http://www.wikidata.org/entity/Q3126,Erlangen
http://www.wikidata.org/entity/Q122798793,Theater Bruckmühl,http://www.wikidata.org/entity/Q545290,Bruckmühl
http://www.wikidata.org/entity/Q122798795,Theater der Altstadt Nürnberg,http://www.wikidata.org/entity/Q540876,Q540876
http://www.wikidata.org/entity/Q122798796,Theater Donauwörth,http://www.wikidata.org/entity/Q53742,Donauwörth
http://www.wikidata.org/entity/Q122798797,Theater EIGENart,http://www.wikidata.org/entity/Q2978,Regensburg
http://www.wikidata.org/entity/Q122798799,Theater Geckogecko,http://www.wikidata.org/entity/Q312335,Spalt
http://www.wikidata.org/entity/Q122798801,Theater Geltendorf,http://www.wikidata.org/entity/Q512083,Geltendorf
http://www.wikidata.org/entity/Q122798804,Theater Gersthofen,http://www.wikidata.org/entity/Q502767,Gersthofen
http://www.wikidata.org/entity/Q122798805,Theater im Kloster München,http://www.wikidata.org/entity/Q1726,Munich
http://www.wikidata.org/entity/Q122798807,Theater im Turm,http://www.wikidata.org/entity/Q14805,Kaufbeuren
http://www.wikidata.org/entity/Q122798809,Theater in der Au,http://www.wikidata.org/entity/Q224635,Sendling-Westpark
http://www.wikidata.org/entity/Q122798811,Theater in der Frauentorstraße,http://www.wikidata.org/entity/Q2749,Augsburg
http://www.wikidata.org/entity/Q122798812,Theater in Obermenzing,http://www.wikidata.org/entity/Q1726,Munich
